@relation results

@attribute seed numeric
@attribute demands_count numeric
@attribute erlang numeric
@attribute usage_1 numeric
@attribute usage_2 numeric
@attribute usage_3 numeric
@attribute usage_4 numeric
@attribute usage_5 numeric
@attribute usage_class {B,E,A,D,C}
@attribute blocked_all numeric

@data
120,100000,1000,43,29,16,15,11,E,11.442896
120,100000,1000,81,79,54,35,9,D,9.242903
120,100000,1000,68,55,54,29,12,A,0.067511
120,100000,1000,72,58,49,38,17,E,13.540395
120,100000,1000,38,27,24,20,6,D,7.212492
120,100000,1000,71,48,42,28,20,E,11.318548
120,100000,1000,99,59,58,27,16,E,19.110346
120,100000,1000,54,49,39,38,14,B,0.150777
120,100000,1000,91,64,51,31,9,D,7.879893
120,100000,1000,58,46,40,33,20,E,15.189543
120,100000,1000,89,61,40,27,15,E,14.082685
120,100000,1000,99,75,54,21,12,E,15.192084
120,100000,1000,81,60,50,20,4,D,9.837372
120,100000,1000,79,72,37,29,4,A,0.091144
120,100000,1000,75,67,52,36,10,E,13.73505
120,100000,1000,58,48,37,13,12,B,0.88281
120,100000,1000,68,59,47,38,10,E,11.697947
120,100000,1000,98,80,41,39,12,E,14.26455
120,100000,1000,98,56,46,38,18,E,13.236638
120,100000,1000,93,65,58,35,2,E,14.689267
120,100000,1000,90,58,54,20,1,D,9.070949
120,100000,1000,68,63,49,32,14,E,12.108943
120,100000,1000,69,62,45,27,14,E,15.527352
120,100000,1000,44,42,27,10,8,B,0.139935
120,100000,1000,59,58,49,39,1,A,0.0576
120,100000,1000,96,72,59,32,2,E,12.777614
120,100000,1000,45,38,33,21,18,D,5.740973
120,100000,1000,86,50,38,16,12,E,11.870918
120,100000,1000,91,49,45,28,20,E,15.863297
120,100000,1000,69,66,59,5,1,A,0.012367
120,100000,1000,67,56,52,37,6,A,0.053026
120,100000,1000,91,52,36,21,9,E,12.033723
120,100000,1000,85,71,32,11,5,E,12.891714
120,100000,1000,80,78,39,37,15,E,13.80578
120,100000,1000,98,51,14,10,1,E,11.951812
120,100000,1000,96,62,44,23,14,E,13.078661
120,100000,1000,94,43,42,20,16,E,15.030549
120,100000,1000,81,56,50,13,9,C,1.25196
120,100000,1000,62,61,29,13,9,A,0.08064
120,100000,1000,78,75,53,33,3,C,3.047226
120,100000,1000,88,66,60,25,7,E,11.082047
120,100000,1000,88,51,49,34,20,E,17.246637
120,100000,1000,76,75,59,35,2,B,0.10817
120,100000,1000,71,62,49,19,1,A,0.046334
120,100000,1000,73,63,55,30,2,A,0.037694
120,100000,1000,65,47,31,27,17,E,15.183868
120,100000,1000,73,71,46,7,6,A,0.057261
120,100000,1000,73,65,40,22,8,A,0.025073
120,100000,1000,76,68,54,36,19,E,11.690917
120,100000,1000,73,58,54,11,2,A,0.062598
120,100000,1000,82,50,45,27,18,E,13.320159
120,100000,1000,90,63,50,22,15,E,14.018393
120,100000,1000,48,37,27,6,1,B,0.127144
120,100000,1000,88,63,51,26,15,E,14.089377
120,100000,1000,99,66,20,17,7,E,13.28797
120,100000,1000,99,66,46,32,3,D,9.812214
120,100000,1000,85,49,29,19,10,E,15.629169
120,100000,1000,89,65,30,10,7,E,12.355184
120,100000,1000,60,58,50,32,2,B,0.109864
120,100000,1000,91,62,52,31,20,E,15.412744
120,100000,1000,79,75,56,36,5,D,9.30728
120,100000,1000,82,80,39,22,19,E,14.703837
120,100000,1000,36,25,15,9,2,E,11.444675
120,100000,1000,58,50,35,26,16,E,11.495076
120,100000,1000,87,79,47,29,11,E,15.648567
120,100000,1000,77,47,43,7,3,B,0.117318
120,100000,1000,90,72,47,31,14,E,15.198437
120,100000,1000,96,80,56,31,16,E,16.991756
120,100000,1000,91,58,25,16,13,E,15.712097
120,100000,1000,94,77,37,36,1,D,6.54077
120,100000,1000,94,77,29,28,20,E,14.388983
120,100000,1000,84,71,33,31,6,C,3.071622
120,100000,1000,77,72,56,26,9,A,0.06192
120,100000,1000,76,61,35,33,10,E,12.011191
120,100000,1000,78,61,39,15,1,A,0.074542
120,100000,1000,76,57,9,8,6,A,0.020922
120,100000,1000,96,67,44,34,12,E,16.171459
120,100000,1000,78,70,56,35,9,E,12.551872
120,100000,1000,85,70,42,32,3,D,7.133884
120,100000,1000,88,76,37,28,19,E,14.601935
120,100000,1000,55,49,36,30,13,C,2.80522
120,100000,1000,79,65,57,26,14,E,14.393642
120,100000,1000,93,64,15,10,5,E,12.247522
120,100000,1000,68,58,31,30,20,E,12.94762
120,100000,1000,60,54,51,26,18,A,0.039558
120,100000,1000,93,62,48,39,14,E,15.415879
120,100000,1000,65,60,50,28,6,B,0.235399
120,100000,1000,92,76,50,23,19,E,14.077518
120,100000,1000,95,77,43,19,18,E,14.902473
120,100000,1000,87,56,54,29,2,D,9.743179
120,100000,1000,85,66,51,35,12,E,12.313762
120,100000,1000,96,71,60,36,20,E,16.681561
120,100000,1000,99,66,29,8,6,E,12.724334
120,100000,1000,63,58,39,32,18,E,13.956049
120,100000,1000,75,66,36,12,11,E,10.448952
120,100000,1000,90,80,42,30,14,E,15.058926
120,100000,1000,91,59,29,5,1,D,8.046934
120,100000,1000,68,66,55,26,16,A,0.052264
120,100000,1000,85,45,26,14,12,E,14.917212
120,100000,1000,73,71,37,31,13,D,5.476181
120,100000,1000,74,56,46,14,6,D,9.466697
120,100000,1000,74,69,47,34,19,E,14.701296
120,100000,1000,79,23,18,17,10,E,12.842584
120,100000,1000,96,77,49,23,4,E,12.944317
120,100000,1000,97,69,49,23,4,E,14.048972
120,100000,1000,88,79,45,31,15,E,14.659705
120,100000,1000,67,59,44,18,8,A,0.056245
120,100000,1000,61,50,43,28,16,C,2.048284
120,100000,1000,93,78,33,26,12,E,15.579616
120,100000,1000,61,46,41,19,7,E,15.442307
120,100000,1000,94,79,27,22,2,E,10.886715
120,100000,1000,69,53,25,23,2,C,2.96828
120,100000,1000,79,51,43,33,2,E,11.682192
120,100000,1000,80,72,48,19,18,D,6.905516
120,100000,1000,81,56,31,18,5,E,14.208389
120,100000,1000,86,76,50,29,9,E,13.477882
120,100000,1000,81,63,51,39,11,E,14.504269
120,100000,1000,89,62,26,16,5,E,13.260102
120,100000,1000,94,57,43,36,2,E,10.194664
120,100000,1000,66,53,50,26,8,A,0.034306
120,100000,1000,99,76,57,20,7,E,14.446923
120,100000,1000,86,46,42,10,4,E,11.620949
120,100000,1000,90,63,56,17,11,E,14.249641
120,100000,1000,83,75,30,26,10,E,13.754109
120,100000,1000,90,64,54,33,19,E,15.549799
120,100000,1000,64,37,21,17,14,D,9.012502
120,100000,1000,69,65,49,28,20,E,13.21724
120,100000,1000,92,72,44,37,13,E,14.407111
120,100000,1000,88,54,50,38,1,A,0.098429
120,100000,1000,88,68,40,33,10,D,9.879895
120,100000,1000,74,70,43,39,13,B,0.539241
120,100000,1000,92,53,18,14,10,E,15.080187
120,100000,1000,82,61,57,29,1,A,0.040828
120,100000,1000,81,59,33,28,17,E,15.227576
120,100000,1000,72,65,54,11,1,A,0.055652
120,100000,1000,84,45,23,11,3,E,12.508672
120,100000,1000,80,69,38,32,12,E,16.621673
120,100000,1000,95,63,60,34,18,E,18.069559
120,100000,1000,93,80,44,19,6,E,14.681813
120,100000,1000,98,40,39,14,3,E,12.138251
120,100000,1000,78,61,19,18,6,A,0.022278
120,100000,1000,43,41,32,24,9,B,0.14993
120,100000,1000,79,77,32,24,2,D,7.34709
120,100000,1000,58,49,29,19,18,D,9.865749
120,100000,1000,91,72,51,13,10,E,14.547893
120,100000,1000,90,74,50,28,20,E,16.383225
120,100000,1000,65,59,28,13,3,A,0.071577
120,100000,1000,71,45,31,26,5,E,14.76796
120,100000,1000,84,80,54,33,18,E,16.169342
120,100000,1000,68,63,43,24,3,C,2.432682
120,100000,1000,71,70,48,30,7,A,0.037101
120,100000,1000,74,31,30,29,13,E,12.88265
120,100000,1000,63,60,57,33,20,E,15.365309
120,100000,1000,85,71,50,15,4,E,11.318971
120,100000,1000,76,57,53,32,16,E,14.974643
120,100000,1000,94,73,47,39,9,E,11.873798
120,100000,1000,62,45,40,37,17,E,13.630607
120,100000,1000,88,78,33,26,20,E,15.922846
120,100000,1000,95,74,58,18,17,E,14.733908
120,100000,1000,80,40,37,21,8,E,10.296565
120,100000,1000,68,62,8,6,4,A,0.003388
120,100000,1000,93,68,53,31,20,E,17.041055
120,100000,1000,77,69,29,22,3,D,5.123125
120,100000,1000,98,59,26,23,5,E,13.839747
120,100000,1000,83,65,27,12,6,D,6.849186
120,100000,1000,93,71,55,26,20,E,16.272937
120,100000,1000,79,73,43,23,10,E,13.28797
120,100000,1000,85,80,48,25,15,E,12.878246
120,100000,1000,81,62,27,13,10,E,14.709851
120,100000,1000,85,36,22,21,8,E,12.433537
120,100000,1000,97,36,25,11,5,E,14.735009
120,100000,1000,66,59,48,27,8,A,0.033883
120,100000,1000,77,64,33,26,10,E,17.367682
120,100000,1000,89,79,41,30,15,E,15.330325
120,100000,1000,98,54,25,21,15,E,14.85724
120,100000,1000,59,49,31,18,8,B,0.564907
120,100000,1000,73,70,59,30,13,E,16.040334
120,100000,1000,78,70,50,23,17,E,12.090561
120,100000,1000,84,73,32,8,3,C,3.613404
120,100000,1000,92,80,54,27,15,E,14.972187
120,100000,1000,88,73,41,22,8,D,9.901156
120,100000,1000,99,70,59,11,5,E,15.517187
120,100000,1000,56,48,47,27,19,A,0.093092
120,100000,1000,81,71,52,37,8,D,7.217744
120,100000,1000,82,77,50,38,6,E,11.984594
120,100000,1000,78,58,37,8,4,B,0.963365
120,100000,1000,71,55,51,21,18,B,0.204396
120,100000,1000,87,45,34,28,17,E,14.045414
120,100000,1000,60,23,16,15,3,E,10.712558
120,100000,1000,97,73,51,25,9,E,13.91971
120,100000,1000,71,46,37,27,17,E,14.305717
120,100000,1000,68,66,44,21,8,A,0.057939
120,100000,1000,76,75,25,10,7,E,13.006406
120,100000,1000,79,65,55,25,13,E,15.180903
120,100000,1000,81,61,43,29,19,E,16.624045
120,100000,1000,76,55,53,32,8,B,0.16145
120,100000,1000,69,65,51,33,16,E,14.672157
120,100000,1000,81,79,56,13,10,E,10.666055
120,100000,1000,99,69,60,35,12,E,16.906287
120,100000,1000,98,79,46,10,4,E,13.129485
120,100000,1000,67,64,54,23,15,B,0.130617
120,100000,1000,96,74,53,25,6,E,11.950626
120,100000,1000,90,62,35,28,19,E,17.526507
120,100000,1000,93,54,21,17,13,E,16.171629
120,100000,1000,94,67,59,35,7,E,13.291359
120,100000,1000,87,71,57,15,5,E,12.894848
120,100000,1000,99,56,45,23,20,E,14.178488
120,100000,1000,76,58,51,30,18,E,16.509607
120,100000,1000,82,74,54,24,18,E,13.754279
120,100000,1000,74,62,40,39,13,B,0.156283
120,100000,1000,82,37,28,27,17,E,14.129358
120,100000,1000,71,52,51,36,4,A,0.024057
120,100000,1000,52,39,37,34,8,B,0.247597
120,100000,1000,94,73,56,36,13,E,16.726963
120,100000,1000,83,77,60,20,2,A,0.062513
120,100000,1000,80,73,58,30,11,E,14.966088
120,100000,1000,94,73,55,39,11,E,14.647084
120,100000,1000,98,79,22,21,15,E,12.727045
120,100000,1000,64,45,40,29,12,E,15.897434
120,100000,1000,71,68,36,23,17,E,11.707265
120,100000,1000,64,30,27,22,4,C,3.46576
120,100000,1000,91,61,40,9,4,E,13.441458
120,100000,1000,58,41,39,27,5,A,0.087502
120,100000,1000,69,67,52,28,8,A,0.042607
120,100000,1000,69,67,55,33,7,A,0.059464
120,100000,1000,84,76,52,34,15,E,17.163964
120,100000,1000,97,80,53,28,12,E,17.514394
120,100000,1000,83,69,42,29,20,E,14.804214
120,100000,1000,79,67,35,25,15,E,15.178701
120,100000,1000,68,64,19,16,8,A,0.021854
120,100000,1000,67,61,35,22,10,D,8.94965
120,100000,1000,80,67,42,13,6,E,11.752668
120,100000,1000,53,38,34,22,1,B,0.148067
120,100000,1000,88,70,44,38,18,E,16.059562
120,100000,1000,93,45,37,23,15,E,15.301864
120,100000,1000,65,56,44,31,13,D,7.17268
120,100000,1000,67,51,41,39,17,B,0.245394
120,100000,1000,83,62,47,39,19,E,15.396227
120,100000,1000,78,64,32,25,13,E,12.513331
120,100000,1000,93,76,36,27,4,E,11.682192
120,100000,1000,79,73,55,21,18,E,14.957787
120,100000,1000,93,67,55,37,12,E,16.572036
120,100000,1000,48,45,27,21,16,B,0.171446
120,100000,1000,72,59,48,35,16,E,13.873037
120,100000,1000,94,62,50,34,4,D,8.224394
120,100000,1000,78,68,57,28,17,E,12.939997
120,100000,1000,97,80,60,30,12,E,16.5462
120,100000,1000,97,74,36,24,9,E,12.363824
120,100000,1000,86,59,39,33,20,E,14.941947
120,100000,1000,89,79,60,30,19,E,17.76919
120,100000,1000,88,74,39,29,10,E,12.88697
120,100000,1000,52,48,35,21,11,B,0.12257
120,100000,1000,87,80,52,18,12,E,14.00772
120,100000,1000,89,78,50,23,14,E,13.439425
120,100000,1000,92,76,45,39,20,E,15.826874
120,100000,1000,88,50,28,27,10,E,15.154729
120,100000,1000,73,68,55,23,6,A,0.009657
120,100000,1000,71,68,44,19,7,D,6.942533
120,100000,1000,95,29,27,22,19,E,16.737806
120,100000,1000,51,50,49,30,6,A,0.067765
120,100000,1000,92,75,52,27,20,E,17.193018
120,100000,1000,92,68,44,38,7,D,7.243325
120,100000,1000,98,70,22,17,6,E,13.540649
120,100000,1000,66,56,51,27,12,E,12.176453
120,100000,1000,88,65,39,31,7,D,9.738774
120,100000,1000,75,43,21,18,11,E,15.096705
120,100000,1000,72,57,35,22,17,E,11.415198
120,100000,1000,87,39,34,24,14,E,14.105641
120,100000,1000,83,60,40,39,19,D,6.447848
120,100000,1000,92,77,53,36,14,E,17.304237
120,100000,1000,88,75,54,20,15,E,15.285092
120,100000,1000,77,61,58,18,6,A,0.042353
120,100000,1000,75,46,41,31,19,E,15.043679
120,100000,1000,84,61,30,22,8,D,9.907763
120,100000,1000,97,44,41,30,12,E,14.945419
120,100000,1000,52,33,27,15,8,B,0.619627
120,100000,1000,87,52,47,37,17,E,14.897645
120,100000,1000,93,63,58,20,16,E,14.874605
120,100000,1000,95,80,58,22,20,E,15.460265
120,100000,1000,75,63,47,33,19,E,14.280475
120,100000,1000,87,76,57,36,7,E,13.875832
120,100000,1000,98,64,58,32,3,E,11.050791
120,100000,1000,97,74,59,33,20,E,17.705237
120,100000,1000,84,60,56,16,14,D,8.618448
120,100000,1000,82,79,46,20,14,E,13.141852
120,100000,1000,72,67,53,25,4,E,11.778757
120,100000,1000,94,51,37,20,9,E,13.933433
120,100000,1000,84,62,39,35,19,E,14.581013
120,100000,1000,57,51,47,7,4,A,0.087417
120,100000,1000,70,68,42,20,15,E,10.365093
120,100000,1000,78,61,54,11,7,E,11.276618
120,100000,1000,89,79,52,24,8,E,12.185009
120,100000,1000,63,62,54,9,4,A,0.048876
120,100000,1000,97,42,34,32,14,E,14.743988
120,100000,1000,90,79,23,17,12,E,12.692569
120,100000,1000,78,45,39,36,16,E,13.399783
120,100000,1000,82,72,46,35,8,D,7.106185
120,100000,1000,91,52,46,37,12,E,16.068202
120,100000,1000,75,44,25,9,6,E,12.787864
120,100000,1000,96,75,46,7,2,E,12.980486
120,100000,1000,86,64,56,37,16,E,11.939615
120,100000,1000,75,74,53,26,4,E,13.086539
120,100000,1000,64,63,36,29,6,A,0.03041
120,100000,1000,82,75,47,31,11,E,15.01293
120,100000,1000,98,77,34,33,19,E,16.335281
120,100000,1000,89,60,47,16,13,E,15.013947
120,100000,1000,88,79,48,9,5,E,13.741488
120,100000,1000,61,56,44,29,14,E,12.766349
120,100000,1000,77,57,52,32,19,E,13.472884
120,100000,1000,94,61,60,27,1,D,5.782733
120,100000,1000,85,66,42,30,10,E,12.911789
120,100000,1000,62,54,44,28,2,A,0.068697
120,100000,1000,96,57,35,25,10,E,12.977437
120,100000,1000,93,60,41,33,20,E,15.149223
120,100000,1000,84,63,53,12,7,E,11.67118
120,100000,1000,92,44,42,22,1,E,12.172472
120,100000,1000,92,74,55,23,11,E,13.813404
120,100000,1000,85,30,22,20,10,E,13.692274
120,100000,1000,79,69,54,27,17,E,15.853641
120,100000,1000,80,79,47,27,1,D,6.481391
120,100000,1000,80,55,37,18,7,D,8.887814
120,100000,1000,61,53,47,24,9,A,0.056245
120,100000,1000,61,60,50,38,18,D,8.527134
120,100000,1000,68,57,43,35,13,D,9.224691
120,100000,1000,74,69,48,36,16,E,14.242441
120,100000,1000,82,74,53,31,20,E,17.615618
120,100000,1000,78,66,55,34,7,D,4.973788
120,100000,1000,94,77,54,22,13,E,15.2856
120,100000,1000,86,80,50,36,13,E,13.009456
120,100000,1000,99,74,57,35,11,E,15.72277
120,100000,1000,89,80,54,30,17,E,15.982395
120,100000,1000,82,77,52,31,6,E,11.51837
120,100000,1000,79,49,46,27,16,E,14.349002
120,100000,1000,82,62,43,16,15,E,11.212326
120,100000,1000,76,66,60,23,5,A,0.01601
120,100000,1000,99,38,31,30,14,E,14.020934
120,100000,1000,38,26,19,14,6,E,11.735218
120,100000,1000,96,65,57,39,1,D,5.878282
120,100000,1000,67,45,33,6,3,D,6.671981
120,100000,1000,76,69,34,23,10,E,12.651656
120,100000,1000,82,70,33,21,20,E,12.48309
120,100000,1000,83,70,53,37,4,B,0.225404
120,100000,1000,96,38,24,19,4,E,12.743986
120,100000,1000,87,69,56,29,18,E,16.47115
120,100000,1000,86,70,57,26,4,C,1.260431
120,100000,1000,52,43,40,38,6,B,0.15154
120,100000,1000,95,38,30,27,4,E,12.551618
120,100000,1000,79,68,59,32,15,E,17.573942
120,100000,1000,82,73,55,34,14,E,14.430574
120,100000,1000,85,57,56,30,6,A,0.046927
120,100000,1000,92,80,42,23,19,E,16.146725
120,100000,1000,85,78,39,6,3,E,11.380214
120,100000,1000,78,62,57,31,2,C,1.387405
120,100000,1000,79,77,40,22,10,E,12.422017
120,100000,1000,52,28,14,11,6,E,10.8159
120,100000,1000,81,71,53,29,3,C,1.316506
120,100000,1000,96,62,44,23,17,E,14.360946
120,100000,1000,91,61,52,36,15,E,16.004079
120,100000,1000,97,80,51,36,12,E,15.460265
120,100000,1000,57,53,39,29,12,E,11.142358
120,100000,1000,88,75,40,22,10,E,13.395801
120,100000,1000,61,60,56,38,19,C,1.717252
120,100000,1000,74,52,51,39,20,E,13.006491
120,100000,1000,87,78,29,14,1,D,8.804717
120,100000,1000,73,50,29,25,3,D,7.568767
120,100000,1000,94,77,46,39,17,E,15.925387
120,100000,1000,84,73,45,20,5,E,12.925427
120,100000,1000,82,52,27,19,16,E,13.688038
120,100000,1000,95,50,33,23,10,E,14.732552
120,100000,1000,73,35,32,23,6,C,3.92165
120,100000,1000,59,37,35,27,8,C,3.318456
120,100000,1000,56,52,29,19,10,B,0.362543
120,100000,1000,84,45,38,25,7,E,11.296439
120,100000,1000,68,47,31,18,7,D,8.321891
120,100000,1000,67,60,43,39,11,E,11.287714
120,100000,1000,86,76,58,22,5,E,14.554076
120,100000,1000,72,68,44,24,1,B,0.234806
120,100000,1000,68,58,52,19,13,A,0.040744
120,100000,1000,92,73,49,35,13,E,12.603797
120,100000,1000,67,64,38,37,8,A,0
120,100000,1000,80,66,57,17,11,E,13.799851
120,100000,1000,61,55,50,31,18,A,0.066664
120,100000,1000,66,52,40,30,12,E,16.852583
120,100000,1000,97,79,36,11,10,E,16.045586
120,100000,1000,92,80,57,21,11,E,15.096536
120,100000,1000,43,41,23,13,1,D,6.637166
120,100000,1000,59,57,45,31,3,A,0.058871
120,100000,1000,76,70,32,21,2,D,7.913606
120,100000,1000,89,54,41,35,1,D,8.276997
120,100000,1000,99,36,26,23,5,E,14.027203
120,100000,1000,92,55,50,28,1,D,7.328709
120,100000,1000,68,62,51,20,8,A,0.04752
120,100000,1000,87,71,29,28,17,E,11.697016
120,100000,1000,92,70,30,8,3,D,7.855752
120,100000,1000,84,61,23,8,3,D,6.315536
120,100000,1000,81,60,54,17,10,E,14.804553
120,100000,1000,90,76,53,28,13,E,13.025381
120,100000,1000,96,72,17,6,2,E,12.646574
120,100000,1000,95,75,43,28,16,E,14.037621
120,100000,1000,99,61,52,3,2,D,4.576176
120,100000,1000,87,67,40,25,18,E,15.810187
120,100000,1000,98,51,44,27,20,E,15.088827
120,100000,1000,68,66,55,25,4,A,0.090975
120,100000,1000,63,57,53,29,19,E,12.217028
120,100000,1000,79,70,55,17,9,A,0.081742
120,100000,1000,94,72,58,25,2,E,14.94381
120,100000,1000,99,61,50,37,4,D,5.811788
120,100000,1000,76,56,28,24,2,B,0.271314
120,100000,1000,97,57,48,31,9,D,9.117453
120,100000,1000,86,73,44,29,6,D,9.422142
120,100000,1000,89,68,40,17,13,E,12.363824
120,100000,1000,93,79,56,34,6,E,16.512148
120,100000,1000,89,45,31,13,1,E,12.842415
120,100000,1000,94,60,56,31,10,E,14.00196
120,100000,1000,95,79,38,20,3,E,13.164299
120,100000,1000,82,80,60,37,9,E,10.513498
120,100000,1000,46,39,37,35,19,E,14.662839
120,100000,1000,85,50,32,25,3,E,11.096024
120,100000,1000,77,54,47,24,18,D,6.403038
120,100000,1000,79,69,59,27,7,D,7.920976
120,100000,1000,93,66,60,12,6,D,6.646315
120,100000,1000,54,44,39,32,9,B,0.145017
120,100000,1000,93,80,35,31,13,E,15.504143
120,100000,1000,81,72,36,12,7,E,11.873713
120,100000,1000,75,71,51,39,14,E,10.483343
120,100000,1000,85,65,52,37,10,E,12.604729
120,100000,1000,87,66,46,14,13,E,10.937793
120,100000,1000,62,50,44,22,17,C,1.395961
120,100000,1000,75,57,53,38,14,E,13.047912
120,100000,1000,93,75,54,29,20,E,17.741746
120,100000,1000,80,60,58,30,19,E,17.607147
120,100000,1000,89,74,26,13,11,E,14.278696
120,100000,1000,98,72,34,26,1,D,9.225284
120,100000,1000,72,51,41,5,4,B,0.278006
120,100000,1000,95,74,40,33,2,E,10.335361
120,100000,1000,86,66,35,26,14,E,14.053546
120,100000,1000,72,55,29,25,17,E,14.424221
120,100000,1000,87,69,47,13,9,E,13.128638
120,100000,1000,68,62,51,34,5,A,0.065817
120,100000,1000,69,55,52,29,3,A,0.023379
120,100000,1000,64,48,47,36,11,C,3.962817
120,100000,1000,87,46,34,33,15,E,15.903109
120,100000,1000,55,32,17,13,9,E,11.086283
120,100000,1000,72,70,22,21,20,A,0.010165
120,100000,1000,87,35,32,16,7,E,12.933389
120,100000,1000,96,63,46,34,5,D,8.864181
120,100000,1000,63,55,50,19,12,D,8.816491
120,100000,1000,75,65,37,25,8,A,0.055906
120,100000,1000,97,77,29,21,4,E,13.914628
120,100000,1000,85,49,48,8,4,E,11.007336
120,100000,1000,81,66,60,30,13,E,12.960241
120,100000,1000,84,54,45,20,10,E,14.12309
120,100000,1000,62,57,55,32,16,A,0.03761
120,100000,1000,54,52,43,24,2,A,0.083351
120,100000,1000,78,71,55,18,5,C,3.19758
120,100000,1000,59,51,47,15,3,A,0.065478
120,100000,1000,91,78,38,13,7,E,13.864228
120,100000,1000,81,52,49,21,16,D,8.837753
120,100000,1000,89,64,39,38,10,E,11.460431
120,100000,1000,87,61,60,34,12,E,14.830219
120,100000,1000,79,58,43,24,20,E,14.845127
120,100000,1000,48,42,24,12,10,D,8.262004
120,100000,1000,75,55,39,34,10,D,8.742458
120,100000,1000,68,42,36,33,19,E,13.230116
120,100000,1000,88,75,47,35,2,D,7.596042
120,100000,1000,33,16,13,10,3,E,13.21148
120,100000,1000,95,62,41,24,14,E,13.842712
120,100000,1000,86,65,46,38,16,D,8.778882
120,100000,1000,97,54,51,23,10,E,15.132959
120,100000,1000,70,60,54,11,2,A,0.04625
120,100000,1000,65,56,52,28,14,E,10.562713
120,100000,1000,78,74,59,25,15,E,15.683551
120,100000,1000,52,42,41,36,3,B,0.124434
120,100000,1000,95,45,38,12,8,E,13.908783
120,100000,1000,77,61,54,39,5,A,0.063953
120,100000,1000,87,75,46,35,6,E,11.036221
120,100000,1000,52,48,37,22,5,A,0.095041
120,100000,1000,76,74,40,15,6,E,10.900606
120,100000,1000,79,76,58,5,3,A,0.018466
120,100000,1000,58,52,48,10,2,A,0.092499
120,100000,1000,84,74,43,23,7,E,11.100513
120,100000,1000,81,55,46,19,1,B,0.125874
120,100000,1000,71,67,41,21,18,D,7.108557
120,100000,1000,93,77,28,13,7,E,13.27806
120,100000,1000,84,70,34,25,7,D,7.751309
120,100000,1000,88,70,18,16,4,D,8.748642
120,100000,1000,83,69,60,28,18,E,13.622476
120,100000,1000,77,37,16,11,10,E,13.129654
120,100000,1000,53,50,42,36,12,B,0.121638
120,100000,1000,64,46,42,23,20,D,7.949522
120,100000,1000,78,71,50,16,1,C,1.26924
120,100000,1000,92,63,55,27,19,E,15.029618
120,100000,1000,91,73,58,37,17,E,18.043724
120,100000,1000,99,72,50,18,3,E,14.51545
120,100000,1000,97,72,48,8,3,E,12.458864
120,100000,1000,56,51,46,33,1,A,0.082504
120,100000,1000,76,63,57,28,19,E,11.30635
120,100000,1000,54,53,33,13,12,B,0.153149
120,100000,1000,84,72,53,30,3,D,4.800478
120,100000,1000,82,72,38,15,5,E,11.117624
120,100000,1000,51,43,41,26,1,B,0.146627
120,100000,1000,73,66,36,30,19,D,8.265646
120,100000,1000,96,71,41,29,19,E,16.14808
120,100000,1000,78,77,59,29,17,E,16.78846
120,100000,1000,77,70,59,23,10,E,15.740304
120,100000,1000,66,58,41,21,12,D,9.324645
120,100000,1000,75,57,50,33,9,A,0.065647
120,100000,1000,67,64,24,14,5,B,0.481471
120,100000,1000,84,63,30,19,18,E,14.711461
120,100000,1000,99,65,59,32,16,E,17.72455
120,100000,1000,44,36,35,27,5,C,2.157301
120,100000,1000,78,77,48,39,17,E,14.496815
120,100000,1000,69,56,40,26,19,E,15.412575
120,100000,1000,75,62,57,31,15,E,14.14037
120,100000,1000,75,50,42,5,4,A,0.087248
120,100000,1000,94,67,44,27,12,E,18.108355
120,100000,1000,76,68,29,5,1,A,0.09377
120,100000,1000,75,72,56,12,2,E,12.342054
